frame.time_epoch,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.flags.ece,tcp.window_size_value,tcp.hdr_len
1766194339.561589053,6,10.1.0.12,10.1.0.10,52878,3000,122,54,False,False,False,True,True,False,False,False,502,32
1766194339.561621254,6,10.1.0.10,10.1.0.12,3000,52878,68,0,False,False,False,False,True,False,False,False,508,32
1766194339.597791843,6,10.1.0.10,10.1.0.12,3000,52878,481,413,False,False,False,True,True,False,False,False,508,32
1766194339.597898948,6,10.1.0.12,10.1.0.10,52878,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194339.598700388,6,10.1.0.12,10.1.0.10,52866,3000,68,0,True,False,False,False,True,False,False,False,525,32
1766194339.599013904,6,10.1.0.10,10.1.0.12,3000,52866,68,0,True,False,False,False,True,False,False,False,508,32
1766194339.599067006,6,10.1.0.12,10.1.0.10,52866,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194340.102146686,6,10.1.0.12,10.1.0.10,52890,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194340.102161687,6,10.1.0.10,10.1.0.12,3000,52890,76,0,False,True,False,False,True,False,False,False,65160,40
1766194340.102191689,6,10.1.0.12,10.1.0.10,52890,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194340.102248491,6,10.1.0.12,10.1.0.10,52890,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194340.102254192,6,10.1.0.10,10.1.0.12,3000,52890,68,0,False,False,False,False,True,False,False,False,508,32
1766194340.102288693,6,10.1.0.12,10.1.0.10,52890,3000,121,53,False,False,False,True,True,False,False,False,502,32
1766194340.102292194,6,10.1.0.10,10.1.0.12,3000,52890,68,0,False,False,False,False,True,False,False,False,508,32
1766194340.124320683,6,10.1.0.10,10.1.0.12,3000,52890,481,413,False,False,False,True,True,False,False,False,508,32
1766194340.124407087,6,10.1.0.12,10.1.0.10,52890,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194340.125251429,6,10.1.0.12,10.1.0.10,52878,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194340.125507342,6,10.1.0.10,10.1.0.12,3000,52878,68,0,True,False,False,False,True,False,False,False,508,32
1766194340.125563544,6,10.1.0.12,10.1.0.10,52878,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194340.629783068,6,10.1.0.12,10.1.0.10,52902,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194340.629817270,6,10.1.0.10,10.1.0.12,3000,52902,76,0,False,True,False,False,True,False,False,False,65160,40
1766194340.629864072,6,10.1.0.12,10.1.0.10,52902,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194340.630018280,6,10.1.0.12,10.1.0.10,52902,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194340.630027180,6,10.1.0.10,10.1.0.12,3000,52902,68,0,False,False,False,False,True,False,False,False,508,32
1766194340.630081883,6,10.1.0.12,10.1.0.10,52902,3000,120,52,False,False,False,True,True,False,False,False,502,32
1766194340.630085683,6,10.1.0.10,10.1.0.12,3000,52902,68,0,False,False,False,False,True,False,False,False,508,32
1766194340.651480039,6,10.1.0.10,10.1.0.12,3000,52902,1246,1178,False,False,False,True,True,False,False,False,508,32
1766194340.651593044,6,10.1.0.12,10.1.0.10,52902,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194340.652436986,6,10.1.0.12,10.1.0.10,52890,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194340.652767502,6,10.1.0.10,10.1.0.12,3000,52890,68,0,True,False,False,False,True,False,False,False,508,32
1766194340.652828205,6,10.1.0.12,10.1.0.10,52890,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194341.155229401,6,10.1.0.12,10.1.0.10,52908,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194341.155248602,6,10.1.0.10,10.1.0.12,3000,52908,76,0,False,True,False,False,True,False,False,False,65160,40
1766194341.155279103,6,10.1.0.12,10.1.0.10,52908,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194341.155375308,6,10.1.0.12,10.1.0.10,52908,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194341.155380808,6,10.1.0.10,10.1.0.12,3000,52908,68,0,False,False,False,False,True,False,False,False,508,32
1766194341.155444311,6,10.1.0.12,10.1.0.10,52908,3000,129,61,False,False,False,True,True,False,False,False,502,32
1766194341.155448312,6,10.1.0.10,10.1.0.12,3000,52908,68,0,False,False,False,False,True,False,False,False,508,32
1766194341.175597106,6,10.1.0.10,10.1.0.12,3000,52908,481,413,False,False,False,True,True,False,False,False,508,32
1766194341.175716512,6,10.1.0.12,10.1.0.10,52908,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194341.177021876,6,10.1.0.12,10.1.0.10,52902,3000,68,0,True,False,False,False,True,False,False,False,525,32
1766194341.177419296,6,10.1.0.10,10.1.0.12,3000,52902,68,0,True,False,False,False,True,False,False,False,508,32
1766194341.177487599,6,10.1.0.12,10.1.0.10,52902,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194341.679534277,6,10.1.0.12,10.1.0.10,52924,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194341.679552878,6,10.1.0.10,10.1.0.12,3000,52924,76,0,False,True,False,False,True,False,False,False,65160,40
1766194341.679587880,6,10.1.0.12,10.1.0.10,52924,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194341.679654483,6,10.1.0.12,10.1.0.10,52924,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194341.679660684,6,10.1.0.10,10.1.0.12,3000,52924,68,0,False,False,False,False,True,False,False,False,508,32
1766194341.679696985,6,10.1.0.12,10.1.0.10,52924,3000,118,50,False,False,False,True,True,False,False,False,502,32
1766194341.679700985,6,10.1.0.10,10.1.0.12,3000,52924,68,0,False,False,False,False,True,False,False,False,508,32
1766194341.699594667,6,10.1.0.10,10.1.0.12,3000,52924,481,413,False,False,False,True,True,False,False,False,508,32
1766194341.699674671,6,10.1.0.12,10.1.0.10,52924,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194341.703103641,6,10.1.0.12,10.1.0.10,52908,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194341.703327652,6,10.1.0.10,10.1.0.12,3000,52908,68,0,True,False,False,False,True,False,False,False,508,32
1766194341.703410156,6,10.1.0.12,10.1.0.10,52908,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194342.205834452,6,10.1.0.12,10.1.0.10,52940,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194342.205849253,6,10.1.0.10,10.1.0.12,3000,52940,76,0,False,True,False,False,True,False,False,False,65160,40
1766194342.205874354,6,10.1.0.12,10.1.0.10,52940,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194342.205944058,6,10.1.0.12,10.1.0.10,52940,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194342.205948658,6,10.1.0.10,10.1.0.12,3000,52940,68,0,False,False,False,False,True,False,False,False,508,32
1766194342.206176169,6,10.1.0.12,10.1.0.10,52940,3000,117,49,False,False,False,True,True,False,False,False,502,32
1766194342.206182569,6,10.1.0.10,10.1.0.12,3000,52940,68,0,False,False,False,False,True,False,False,False,508,32
1766194342.223896244,6,10.1.0.10,10.1.0.12,3000,52940,481,413,False,False,False,True,True,False,False,False,508,32
